"DEPARTURES_SCHEDULED","PASSENGERS","CARRIER","CARRIER_NAME","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","AIRCRAFT_TYPE","YEAR","MONTH",
0.00,23.00,"DL","Delta Air Lines Inc.","BIL","Billings, MT","MSP","Minneapolis, MN","698",2017,12,
0.00,175.00,"DL","Delta Air Lines Inc.","BIL","Billings, MT","PDX","Portland, OR","888",2017,12,
0.00,160.00,"DL","Delta Air Lines Inc.","BIL","Billings, MT","SEA","Seattle, WA","622",2017,12,
0.00,48.00,"DL","Delta Air Lines Inc.","BIS","Bismarck/Mandan, ND","MSP","Minneapolis, MN","698",2017,12,
0.00,144.00,"DL","Delta Air Lines Inc.","BNA","Nashville, TN","ATL","Atlanta, GA","888",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BNA","Nashville, TN","ATL","Atlanta, GA","622",2017,12,
0.00,30.00,"DL","Delta Air Lines Inc.","BNA","Nashville, TN","CLT","Charlotte, NC","655",2017,12,
0.00,154.00,"DL","Delta Air Lines Inc.","BNA","Nashville, TN","DTW","Detroit, MI","622",2017,12,
0.00,100.00,"DL","Delta Air Lines Inc.","BNA","Nashville, TN","DTW","Detroit, MI","888",2017,12,
0.00,46.00,"DL","Delta Air Lines Inc.","BNA","Nashville, TN","LAS","Las Vegas, NV","622",2017,12,
0.00,48.00,"DL","Delta Air Lines Inc.","BNA","Nashville, TN","MSP","Minneapolis, MN","622",2017,12,
0.00,117.00,"DL","Delta Air Lines Inc.","BNA","Nashville, TN","SEA","Seattle, WA","699",2017,12,
0.00,120.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","ATL","Atlanta, GA","626",2017,12,
0.00,8.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","ATL","Atlanta, GA","698",2017,12,
0.00,163.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","ATL","Atlanta, GA","888",2017,12,
0.00,46.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","ATL","Atlanta, GA","622",2017,12,
0.00,50.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","CLE","Cleveland, OH","622",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","DEN","Denver, CO","622",2017,12,
0.00,110.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","DTW","Detroit, MI","608",2017,12,
0.00,262.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","DTW","Detroit, MI","622",2017,12,
0.00,140.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","DTW","Detroit, MI","699",2017,12,
0.00,51.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","EWR","Newark, NJ","622",2017,12,
0.00,149.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","GJT","Grand Junction, CO","614",2017,12,
0.00,167.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","GSO","Greensboro/High Point, NC","699",2017,12,
0.00,54.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","HPN","White Plains, NY","622",2017,12,
0.00,118.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","IAD","Washington, DC","699",2017,12,
0.00,47.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","IAD","Washington, DC","622",2017,12,
0.00,67.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","JFK","New York, NY","626",2017,12,
0.00,67.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","LGA","New York, NY","698",2017,12,
0.00,139.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","MIA","Miami, FL","699",2017,12,
0.00,56.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","MKE","Milwaukee, WI","622",2017,12,
0.00,47.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","ORD","Chicago, IL","622",2017,12,
0.00,131.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","PBI","West Palm Beach/Palm Beach, FL","656",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","PHL","Philadelphia, PA","622",2017,12,
0.00,140.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","PSC","Pasco/Kennewick/Richland, WA","614",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","PVD","Providence, RI","622",2017,12,
0.00,51.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","SFO","San Francisco, CA","626",2017,12,
0.00,136.00,"DL","Delta Air Lines Inc.","BOS","Boston, MA","TPA","Tampa, FL","656",2017,12,
0.00,45.00,"DL","Delta Air Lines Inc.","BTR","Baton Rouge, LA","ATL","Atlanta, GA","612",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","BED","Bedford, MA","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","BOS","Boston, MA","622",2017,12,
0.00,50.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","CMH","Columbus, OH","888",2017,12,
0.00,46.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","DEN","Denver, CO","622",2017,12,
0.00,47.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","EWR","Newark, NJ","622",2017,12,
0.00,74.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","EWR","Newark, NJ","655",2017,12,
0.00,152.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","FLL","Fort Lauderdale, FL","819",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","IND","Indianapolis, IN","622",2017,12,
0.00,136.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","IND","Indianapolis, IN","624",2017,12,
0.00,53.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","PHL","Philadelphia, PA","622",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","PIT","Pittsburgh, PA","622",2017,12,
0.00,138.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","PVD","Providence, RI","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","RDU","Raleigh/Durham, NC","622",2017,12,
0.00,47.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","RDU","Raleigh/Durham, NC","888",2017,12,
0.00,59.00,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY","TYS","Knoxville, TN","655",2017,12,
0.00,115.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","ATL","Atlanta, GA","698",2017,12,
0.00,132.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","ATL","Atlanta, GA","699",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","ATL","Atlanta, GA","626",2017,12,
0.00,160.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","CLE","Cleveland, OH","626",2017,12,
0.00,120.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","CVG","Cincinnati, OH","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","DTW","Detroit, MI","626",2017,12,
0.00,176.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","DTW","Detroit, MI","687",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","FLL","Fort Lauderdale, FL","888",2017,12,
0.00,68.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","IND","Indianapolis, IN","622",2017,12,
0.00,68.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","IND","Indianapolis, IN","888",2017,12,
0.00,109.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","LGA","New York, NY","608",2017,12,
0.00,149.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","LGA","New York, NY","656",2017,12,
0.00,142.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","LGA","New York, NY","694",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","MCO","Orlando, FL","622",2017,12,
0.00,110.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","ORD","Chicago, IL","656",2017,12,
0.00,135.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","PHL","Philadelphia, PA","655",2017,12,
0.00,159.00,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD","PIT","Pittsburgh, PA","626",2017,12,
0.00,300.00,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT","ATL","Atlanta, GA","699",2017,12,
0.00,149.00,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT","MSP","Minneapolis, MN","694",2017,12,
0.00,147.00,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT","MSP","Minneapolis, MN","699",2017,12,
0.00,122.00,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT","SLC","Salt Lake City, UT","698",2017,12,
0.00,132.00,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT","SLC","Salt Lake City, UT","888",2017,12,
0.00,150.00,"DL","Delta Air Lines Inc.","CAE","Columbia, SC","ATL","Atlanta, GA","656",2017,12,
0.00,85.00,"DL","Delta Air Lines Inc.","CAE","Columbia, SC","ATL","Atlanta, GA","698",2017,12,
0.00,155.00,"DL","Delta Air Lines Inc.","CHA","Chattanooga, TN","ATL","Atlanta, GA","614",2017,12,
0.00,100.00,"DL","Delta Air Lines Inc.","CHS","Charleston, SC","ATL","Atlanta, GA","656",2017,12,
0.00,147.00,"DL","Delta Air Lines Inc.","CHS","Charleston, SC","ATL","Atlanta, GA","694",2017,12,
0.00,113.00,"DL","Delta Air Lines Inc.","CHS","Charleston, SC","ATL","Atlanta, GA","888",2017,12,
0.00,106.00,"DL","Delta Air Lines Inc.","CHS","Charleston, SC","MIA","Miami, FL","608",2017,12,
0.00,164.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","ATL","Atlanta, GA","622",2017,12,
0.00,46.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","ATL","Atlanta, GA","622",2017,12,
0.00,43.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","BOS","Boston, MA","622",2017,12,
0.00,163.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","BWI","Baltimore, MD","626",2017,12,
0.00,156.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","GRB","Green Bay, WI","687",2017,12,
0.00,46.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","HOU","Houston, TX","622",2017,12,
0.00,142.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","HSV","Huntsville, AL","656",2017,12,
0.00,57.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","IAD","Washington, DC","622",2017,12,
0.00,65.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","IND","Indianapolis, IN","622",2017,12,
0.00,50.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","LAX","Los Angeles, CA","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","MCI","Kansas City, MO","626",2017,12,
0.00,62.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","MDW","Chicago, IL","622",2017,12,
0.00,53.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","MEM","Memphis, TN","622",2017,12,
0.00,89.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","MSY","New Orleans, LA","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","PIT","Pittsburgh, PA","622",2017,12,
0.00,56.00,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH","SFO","San Francisco, CA","622",2017,12,
0.00,201.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","ATL","Atlanta, GA","687",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","ATL","Atlanta, GA","622",2017,12,
0.00,61.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","BED","Bedford, MA","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","CLE","Cleveland, OH","622",2017,12,
0.00,75.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","CVG","Cincinnati, OH","655",2017,12,
0.00,68.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","DTW","Detroit, MI","622",2017,12,
0.00,95.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","DTW","Detroit, MI","888",2017,12,
0.00,61.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","EWR","Newark, NJ","622",2017,12,
0.00,151.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","GRB","Green Bay, WI","623",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","GRB","Green Bay, WI","626",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","HPN","White Plains, NY","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","IND","Indianapolis, IN","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","JFK","New York, NY","622",2017,12,
0.00,59.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","MCO","Orlando, FL","622",2017,12,
0.00,186.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","MIA","Miami, FL","626",2017,12,
0.00,50.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","MKE","Milwaukee, WI","614",2017,12,
0.00,39.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","MKE","Milwaukee, WI","622",2017,12,
0.00,43.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","MSP","Minneapolis, MN","622",2017,12,
0.00,147.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","MSP","Minneapolis, MN","687",2017,12,
0.00,41.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","OKC","Oklahoma City, OK","622",2017,12,
0.00,41.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","ORD","Chicago, IL","622",2017,12,
0.00,45.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","PHL","Philadelphia, PA","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","PIT","Pittsburgh, PA","622",2017,12,
0.00,52.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","PTK","Pontiac, MI","622",2017,12,
0.00,40.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","SFO","San Francisco, CA","622",2017,12,
0.00,337.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","SLC","Salt Lake City, UT","694",2017,12,
0.00,159.00,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC","TPA","Tampa, FL","626",2017,12,
0.00,50.00,"DL","Delta Air Lines Inc.","CMH","Columbus, OH","BNA","Nashville, TN","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CMH","Columbus, OH","JFK","New York, NY","888",2017,12,
0.00,136.00,"DL","Delta Air Lines Inc.","CMH","Columbus, OH","MCO","Orlando, FL","655",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","CMH","Columbus, OH","PHL","Philadelphia, PA","694",2017,12,
0.00,147.00,"DL","Delta Air Lines Inc.","COS","Colorado Springs, CO","LAX","Los Angeles, CA","614",2017,12,
0.00,52.00,"DL","Delta Air Lines Inc.","CPS","St. Louis, MO","BUF","Buffalo, NY","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CPS","St. Louis, MO","HOU","Houston, TX","622",2017,12,
0.00,51.00,"DL","Delta Air Lines Inc.","CPS","St. Louis, MO","IAD","Washington, DC","622",2017,12,
0.00,51.00,"DL","Delta Air Lines Inc.","CPS","St. Louis, MO","MDW","Chicago, IL","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CPS","St. Louis, MO","SAT","San Antonio, TX","622",2017,12,
0.00,198.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","ATL","Atlanta, GA","624",2017,12,
0.00,121.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","BWI","Baltimore, MD","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","CLT","Charlotte, NC","614",2017,12,
0.00,73.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","DAY","Dayton, OH","608",2017,12,
0.00,151.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","DTW","Detroit, MI","626",2017,12,
0.00,164.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","FLL","Fort Lauderdale, FL","888",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","GRB","Green Bay, WI","626",2017,12,
0.00,166.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","JFK","New York, NY","626",2017,12,
0.00,180.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","LAX","Los Angeles, CA","888",2017,12,
0.00,143.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","MCO","Orlando, FL","656",2017,12,
0.00,73.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","MSP","Minneapolis, MN","655",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","MSP","Minneapolis, MN","622",2017,12,
0.00,125.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","MSP","Minneapolis, MN","687",2017,12,
0.00,128.00,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH","ONT","Ontario, CA","614",2017,12,
0.00,86.00,"DL","Delta Air Lines Inc.","DAL","Dallas, TX","ATL","Atlanta, GA","655",2017,12,
0.00,46.00,"DL","Delta Air Lines Inc.","DAL","Dallas, TX","LAX","Los Angeles, CA","622",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","DAL","Dallas, TX","MSP","Minneapolis, MN","622",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","DAL","Dallas, TX","MSY","New Orleans, LA","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DAL","Dallas, TX","OAK","Oakland, CA","622",2017,12,
0.00,48.00,"DL","Delta Air Lines Inc.","DAL","Dallas, TX","OKC","Oklahoma City, OK","622",2017,12,
0.00,50.00,"DL","Delta Air Lines Inc.","DAL","Dallas, TX","PHX","Phoenix, AZ","622",2017,12,
0.00,38.00,"DL","Delta Air Lines Inc.","DAL","Dallas, TX","PTK","Pontiac, MI","622",2017,12,
0.00,50.00,"DL","Delta Air Lines Inc.","DAL","Dallas, TX","SAT","San Antonio, TX","622",2017,12,
0.00,144.00,"DL","Delta Air Lines Inc.","DAY","Dayton, OH","ATL","Atlanta, GA","656",2017,12,
0.00,208.00,"DL","Delta Air Lines Inc.","DCA","Washington, DC","DTW","Detroit, MI","622",2017,12,
0.00,152.00,"DL","Delta Air Lines Inc.","DCA","Washington, DC","MSP","Minneapolis, MN","699",2017,12,
0.00,141.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","BDL","Hartford, CT","694",2017,12,
0.00,48.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","DAL","Dallas, TX","622",2017,12,
0.00,186.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","EGE","Eagle, CO","622",2017,12,
0.00,105.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","GJT","Grand Junction, CO","608",2017,12,
0.00,72.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","HDN","Hayden, CO","608",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","IND","Indianapolis, IN","622",2017,12,
0.00,121.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","JFK","New York, NY","699",2017,12,
0.00,131.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","JFK","New York, NY","888",2017,12,
0.00,58.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","LAX","Los Angeles, CA","622",2017,12,
0.00,160.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","LGA","New York, NY","699",2017,12,
0.00,75.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","LIT","Little Rock, AR","622",2017,12,
0.00,46.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","MDW","Chicago, IL","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","MKE","Milwaukee, WI","622",2017,12,
0.00,48.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","MSP","Minneapolis, MN","622",2017,12,
0.00,47.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","MSY","New Orleans, LA","622",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","OKC","Oklahoma City, OK","622",2017,12,
0.00,98.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","ONT","Ontario, CA","608",2017,12,
0.00,168.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","PDX","Portland, OR","608",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","PDX","Portland, OR","622",2017,12,
0.00,94.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","PHX","Phoenix, AZ","622",2017,12,
0.00,48.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","SFO","San Francisco, CA","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DEN","Denver, CO","SLC","Salt Lake City, UT","622",2017,12,
0.00,124.00,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX","AUS","Austin, TX","698",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX","LIT","Little Rock, AR","655",2017,12,
0.00,109.00,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX","MSP","Minneapolis, MN","656",2017,12,
0.00,24.00,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX","RDU","Raleigh/Durham, NC","622",2017,12,
0.00,145.00,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX","SEA","Seattle, WA","819",2017,12,
0.00,91.00,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX","SLC","Salt Lake City, UT","622",2017,12,
0.00,107.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","ALB","Albany, NY","656",2017,12,
0.00,209.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","ATL","Atlanta, GA","626",2017,12,
0.00,850.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","ATL","Atlanta, GA","627",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","ATL","Atlanta, GA","622",2017,12,
0.00,79.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BDL","Hartford, CT","622",2017,12,
0.00,175.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BIL","Billings, MT","888",2017,12,
0.00,118.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BNA","Nashville, TN","622",2017,12,
0.00,97.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BNA","Nashville, TN","888",2017,12,
0.00,110.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BOS","Boston, MA","608",2017,12,
0.00,271.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BOS","Boston, MA","622",2017,12,
0.00,114.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BOS","Boston, MA","699",2017,12,
0.00,51.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BOS","Boston, MA","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BUF","Buffalo, NY","655",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BUF","Buffalo, NY","819",2017,12,
0.00,110.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BWI","Baltimore, MD","699",2017,12,
0.00,175.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","BWI","Baltimore, MD","687",2017,12,
0.00,60.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","CLT","Charlotte, NC","622",2017,12,
0.00,77.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","CLT","Charlotte, NC","888",2017,12,
0.00,152.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","CVG","Cincinnati, OH","626",2017,12,
0.00,249.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","DCA","Washington, DC","622",2017,12,
0.00,137.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","DEN","Denver, CO","699",2017,12,
0.00,49.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","EWR","Newark, NJ","622",2017,12,
0.00,259.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","FLL","Fort Lauderdale, FL","655",2017,12,
0.00,152.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","GRB","Green Bay, WI","626",2017,12,
0.00,97.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","HPN","White Plains, NY","622",2017,12,
0.00,104.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","IAH","Houston, TX","608",2017,12,
0.00,78.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","IND","Indianapolis, IN","694",2017,12,
0.00,42.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","IND","Indianapolis, IN","622",2017,12,
0.00,162.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","JFK","New York, NY","622",2017,12,
0.00,107.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","JFK","New York, NY","698",2017,12,
0.00,88.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","LIT","Little Rock, AR","608",2017,12,
0.00,102.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","MDW","Chicago, IL","622",2017,12,
0.00,296.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","MIA","Miami, FL","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","MSP","Minneapolis, MN","622",2017,12,
0.00,0.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","MSP","Minneapolis, MN","687",2017,12,
0.00,124.00,"DL","Delta Air Lines Inc.","DTW","Detroit, MI","MSY","New Orleans, LA","622",2017,12,
